,Review #,Brand,Variety,Style,Country,Stars,Top Ten,Style_value,Style_label,Country_value,Country_label
1438,1142,Asian Thai Foods,Miteri Instant Noodles Chicken Flavor,Pack,Nepal,4,,3.7004581151832467,1.0,3.5535714285714284,0
1439,1141,Asian Thai Foods,Joker Ready To Eat Noodles,Pack,Nepal,3.25,,3.7004581151832467,1.0,3.5535714285714284,0
1440,1140,Asian Thai Foods,Preeti Instant Noodles Veg Soup Base,Pack,Nepal,5,,3.7004581151832467,1.0,3.5535714285714284,0
1441,1139,Asian Thai Foods,Gaurav Chicken Seasoning,Pack,Nepal,3.75,,3.7004581151832467,1.0,3.5535714285714284,0
1442,1138,Tablemark,Downtown Ramen Shop Shoyu,Pack,Japan,4.75,,3.7004581151832467,1.0,3.981605113636364,1
1443,1137,Koka,Oriental Style Instant Noodles Crab Flavour,Pack,Singapore,3.75,,3.7004581151832467,1.0,4.126146788990826,1
1444,1136,Nissin,Yakisoba,Pack,Japan,5,,3.7004581151832467,1.0,3.981605113636364,1
1445,1135,Indomie,Instant Noodle Beef & Lime Flavour,Pack,Indonesia,4.25,,3.7004581151832467,1.0,4.067460317460317,1
1446,1134,Hi-Myon,Katsuo Udon,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1
1447,1133,Kamfen,E-Men Noodles Abalone Soup Flavor,Pack,Hong Kong,3.75,,3.7004581151832467,1.0,3.8018248175182485,1
1448,1132,Tesco,Everyday Value Spicy Curry Flavour Noodles,Cup,UK,1.5,,3.4984999999999995,0.0,2.9971014492753625,0
1449,1131,Wei Lih,What’s That? Leisure Meatballs Chicken Flavor,Pack,Taiwan,3.75,,3.7004581151832467,1.0,3.665401785714286,1
1450,1130,Nissin,Big Cup Noodles Habanero Lime Shrimp Flavor Ramen Noodle Soup,Cup,USA,3.5,,3.4984999999999995,0.0,3.457043343653251,0
1451,1129,Oyatsu,Baby Star Ramen Round Chikinmini,Pack,Japan,3.5,,3.7004581151832467,1.0,3.981605113636364,1
1452,1128,Lucky Me!,Special Instant Pancit Bihon With Kalamansi,Pack,Philippines,3.25,,3.7004581151832467,1.0,3.3297872340425534,0
1453,1127,Campbell's,Hearty Noodles Chicken Flavour,Cup,Canada,2.75,,3.4984999999999995,0.0,2.2439024390243905,0
1454,1126,GaGa,Mie Jepeng Goreng Rasa Ayam Lada Hitam,Pack,Indonesia,4,,3.7004581151832467,1.0,4.067460317460317,1
1455,1125,Myojo,Japanese Style Noodles Shio Flavor,Pack,USA,5,,3.7004581151832467,1.0,3.457043343653251,0
1456,1124,Samyang Foods,Ganjjampong,Bowl,South Korea,4.25,,3.6706860706860707,1.0,3.7905537459283383,1
1457,1123,Maruchan,Fresh Yaki-Soba Stir Fry Noodles With Seasoning Sauce Base,Pack,Japan,4.25,,3.7004581151832467,1.0,3.981605113636364,1
1458,1122,Nagao Noodle,Ramen Kamen Thasos Galle Pork Bone,Pack,Japan,4.25,,3.7004581151832467,1.0,3.981605113636364,1
1459,1121,Sau Tao,Oat Noodle Sesame Oil Flavored,Pack,China,3.75,,3.7004581151832467,1.0,3.4218934911242602,0
1460,1120,ABC,Selera Pedas Mi Rebus Hot Gulai Flavor,Pack,Indonesia,4.75,,3.7004581151832467,1.0,4.067460317460317,1
1461,1119,Ko-Lee,Taste Sensation Instant Noodles Curry Flavour,Pack,UK,3.75,,3.7004581151832467,1.0,2.9971014492753625,0
1462,1118,Mr. Noodles,Kimchi Bowl Noodles Oriental Noodle With Soup Base,Bowl,Canada,2.75,,3.6706860706860707,1.0,2.2439024390243905,0
1463,1117,Thai Pavilion,spicy Pad Thai Instant Noodles & Sauce,Tray,USA,4.25,,3.545138888888889,0.0,3.457043343653251,0
1464,1116,Tokyo Noodle,Mini Instant Noodles Artificial Chicken Flavor,Pack,Japan,5,,3.7004581151832467,1.0,3.981605113636364,1
1465,1115,Nissin,Pan Asian Kitchen Sukiyaki Beef Flavor Savory Soy Sauce Ramen Noodles,Tray,USA,3.75,,3.545138888888889,0.0,3.457043343653251,0
1466,1114,Maitri,Vegetarian Fried Noodles (Mie Goreng),Pack,Indonesia,4,,3.7004581151832467,1.0,4.067460317460317,1
1467,1113,Samyang Foods,Samyang Ramyun (SK Version),Cup,South Korea,3.5,,3.4984999999999995,0.0,3.7905537459283383,1
1468,1112,Mama,Oriental Style Instant Kua-Chap Clear Soup,Pack,Thailand,3.75,,3.7004581151832467,1.0,3.3848167539267022,0
1469,1111,Golden Wheat,Korean Style Stew Beef Cooking Noodle,Pack,China,3.25,,3.7004581151832467,1.0,3.4218934911242602,0
1470,1110,GS25,Gonghwachun Jjajangmyun,Pack,South Korea,4.5,,3.7004581151832467,1.0,3.7905537459283383,1
1471,1109,La Fonte,Spaghetti With Bolognese Sauce,Box,Indonesia,4.25,,4.291666666666667,1.0,4.067460317460317,1
1472,1108,Chencun,Spicy Beef,Cup,China,3.5,,3.4984999999999995,0.0,3.4218934911242602,0
1473,1107,Nissin,Demae Ramen Kimchi Flavour Instant Noodle With Soup Base,Bowl,Hong Kong,3.5,,3.6706860706860707,1.0,3.8018248175182485,1
1474,1106,Nissin,Raoh Rich Soy Sauce With Roast Pork (2 Slices),Bowl,Japan,4.5,,3.6706860706860707,1.0,3.981605113636364,1
1475,1105,Nongshim,Doong Ji Authentic Korean Cold Noodles With Chili Sauce,Tray,South Korea,5,,3.545138888888889,0.0,3.7905537459283383,1
1476,1104,Western Family,Instant Noodles Chicken Flavour,Pack,Canada,3.5,,3.7004581151832467,1.0,2.2439024390243905,0
1477,1103,Myojo,Ippei-chan Yomise No Yakisoba Teriyaki Mayo Flavor,Tray,Japan,5,,3.545138888888889,0.0,3.981605113636364,1
1478,1102,Batchelors,Super Noodles Mild Mexican Chilli,Pack,UK,3,,3.7004581151832467,1.0,2.9971014492753625,0
1479,1101,Eat & Go,Spicy Chicken Mi Instan Cup,Cup,Indonesia,4.25,,3.4984999999999995,0.0,4.067460317460317,1
1480,1100,Baltix,Instant Noodles With Chicken Flavour Broth,Pack,Estonia,3.75,,3.7004581151832467,1.0,3.5,0
1481,1099,Baltix,Instant Noodles With Beef Flavour Broth,Pack,Estonia,3.25,,3.7004581151832467,1.0,3.5,0
1482,1098,Tropicana Slim,Low Fat Noodles Hainan Chicken,Pack,Indonesia,3.75,,3.7004581151832467,1.0,4.067460317460317,1
1483,1097,Amianda,Homely Dried Noodles - Sesame Pate,Pack,Taiwan,3.75,,3.7004581151832467,1.0,3.665401785714286,1
1484,1096,Amianda,Tachia Noodles - Hot & Spicy Sauce,Pack,Taiwan,3.5,,3.7004581151832467,1.0,3.665401785714286,1
1485,1095,Amianda,Tachia Dried Noodles - Fried Shallot,Pack,Taiwan,3.25,,3.7004581151832467,1.0,3.665401785714286,1
1486,1094,Amianda,Thin Noodles - Sesame Oil,Pack,Taiwan,4.25,,3.7004581151832467,1.0,3.665401785714286,1
1487,1093,Amianda,Hakka Flat Noodles - Satay Sauce,Pack,Taiwan,4.5,,3.7004581151832467,1.0,3.665401785714286,1
1488,1092,Amianda,Tachia Dried Noodles - Rou Zhou Meat Sauce,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1
1489,1091,Amianda,Homely Dried Noodles - Original Flavor ,Pack,Taiwan,4,,3.7004581151832467,1.0,3.665401785714286,1
1490,1090,Amianda,Dried Noodles - Spicy Sauerkraut,Pack,Taiwan,3.25,,3.7004581151832467,1.0,3.665401785714286,1
1491,1089,Amianda,Hakka Flat Noodles - Fried Bean Sauce,Pack,Taiwan,4.25,,3.7004581151832467,1.0,3.665401785714286,1
1492,1088,Amianda,Tachia Dried Noodles - Peppery,Pack,Taiwan,3.75,,3.7004581151832467,1.0,3.665401785714286,1
1493,1087,MyKuali,Penang White Curry Noodle,Pack,Malaysia,5,2014 #1,3.7004581151832467,1.0,4.154193548387097,1
1494,1086,Sawadee,Indian Curry Flavour,Pack,UK,3,,3.7004581151832467,1.0,2.9971014492753625,0
1495,1085,Vina Acecook,Hao Hao Mi Goreng Shrimp & Onion Flavour,Pack,Vietnam,3.5,,3.7004581151832467,1.0,3.187962962962963,0
1496,1084,Mr. Noodles,Noodles In A Cup Chicken Simulated Flavour,Cup,Canada,1.5,,3.4984999999999995,0.0,2.2439024390243905,0
1497,1083,Nissin,GooTa Demi Hamburg-Men,Cup,Japan,4.75,,3.4984999999999995,0.0,3.981605113636364,1
1498,1082,Indomie,Mi Goreng Cabe Ijo,Pack,Indonesia,4.5,,3.7004581151832467,1.0,4.067460317460317,1
1499,1081,Deshome,Aloe Noodle Sesame Sauce,Pack,Taiwan,3.25,,3.7004581151832467,1.0,3.665401785714286,1
1500,1080,Deshome,Black Eyed Beans Noodle Basil Sauce & Sesame Sauce,Pack,Taiwan,3.5,,3.7004581151832467,1.0,3.665401785714286,1
1501,1079,Deshome,Aloe Noodle Vegetable Sauce,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1
1502,1078,Deshome,Black Eyed Beans Noodle Spicy Soybean Sauce & Sesame Sauce,Pack,Taiwan,3.75,,3.7004581151832467,1.0,3.665401785714286,1
1503,1077,Deshome,Aloe Noodle Red Onion & Sesame Sauce,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1
1504,1076,Deshome,Black Eyed Beans Noodle Vegetable Sauce & Sesame Sauce,Pack,Taiwan,3.75,,3.7004581151832467,1.0,3.665401785714286,1
1505,1075,Deshome,Aloe Noodle With Basil Sauce,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1
1506,1074,Deshome,Pollen Noodles Sesame Sauce & Soy Sauce,Pack,Taiwan,4.25,,3.7004581151832467,1.0,3.665401785714286,1
1507,1073,Deshome,Black Eyed Bean Noodle Red Onion Sauce & Sesame Sauce,Pack,Taiwan,3.75,,3.7004581151832467,1.0,3.665401785714286,1
1508,1072,Deshome,Aloe Noodle With Spicy Soybean Sauce,Pack,Taiwan,4,,3.7004581151832467,1.0,3.665401785714286,1
1509,1071,Nissin,Raoh Soy Sauce Taste,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1
1510,1070,HoMyeonDang,Premium Noodle House Pork & Seafood Flavor,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1
1511,1069,Nissin,Raoh Rich Miso Flavor,Bowl,Japan,5,,3.6706860706860707,1.0,3.981605113636364,1
1512,1068,Koka,Oriental Instant Noodles Stir Fried Noodles,Pack,Singapore,3.75,,3.7004581151832467,1.0,4.126146788990826,1
1513,1067,Nissin,Cup Noodle Red Shock,Cup,Japan,3.75,,3.4984999999999995,0.0,3.981605113636364,1
1514,1066,Tasty Bite,1 Step-1 Minute Asian Noodles Pad Thai,Pack,USA,3.5,,3.7004581151832467,1.0,3.457043343653251,0
1515,1065,Tasty Bite,1 Step-1 Minute Asian Noodles Kung Pao,Pack,USA,4.25,,3.7004581151832467,1.0,3.457043343653251,0
1516,1064,Tasty Bite,1 Step-1 Minute Asian Noodles Mushroom Lo Mein,Pack,USA,4,,3.7004581151832467,1.0,3.457043343653251,0
1517,1063,Tasty Bite,1 Step-1 Minute Asian Noodles Thai Basil,Pack,USA,3.75,,3.7004581151832467,1.0,3.457043343653251,0
1518,1062,Tasty Bite,1 Step-1 Minute Asian Noodles Lemongrass Ginger,Pack,USA,3.75,,3.7004581151832467,1.0,3.457043343653251,0
1519,1061,Tasty Bite,1 Step-1 Minute Asian Noodles Toasted Sesame,Pack,USA,4,,3.7004581151832467,1.0,3.457043343653251,0
1520,1060,Star Anise Foods,Happy Pho Vietnamese Brown Rice Noodle Soup Garlic Goodness,Pack,USA,3.75,,3.7004581151832467,1.0,3.457043343653251,0
1521,1059,Mamee,Oriental Noodles Curry Flavour,Pack,Malaysia,3.25,,3.7004581151832467,1.0,4.154193548387097,1
1522,1058,A-Sha Dry Noodle,Dry Noodle Mandarin Noodle - Original Sauce,Pack,Taiwan,4,,3.7004581151832467,1.0,3.665401785714286,1
1523,1057,A-Sha Dry Noodle,Dry Noodle Hakka Noodle - Spicy Sesame Oil Sauce,Pack,Taiwan,3.5,,3.7004581151832467,1.0,3.665401785714286,1
1524,1056,A-Sha Dry Noodle,Dry Noodle Mandarin Noodle - Onion Oil Sauce,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1
1525,1055,A-Sha Dry Noodle,Dry Noodle QQ Thin Noodle - BBQ Sauce,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1
1526,1054,A-Sha Dry Noodle,No. 10 Mandarin Noodle - Black Pepper Sauce,Pack,Taiwan,3.75,,3.7004581151832467,1.0,3.665401785714286,1
1527,1053,A-Sha Dry Noodle,Dry Noodle Tainan Noodle - Sesame Sauce,Pack,Taiwan,4,,3.7004581151832467,1.0,3.665401785714286,1
1528,1052,A-Sha Dry Noodle,Dry Noodle Hakka Noodle - Chili Sauce,Pack,Taiwan,4.25,,3.7004581151832467,1.0,3.665401785714286,1
1529,1051,Maruchan,Seimen Japanese Instant Ramen Noodles Soy Sauce Taste,Pack,Japan,3.75,,3.7004581151832467,1.0,3.981605113636364,1
1530,1050,Knorr,Japanese Pork Bone Flavour Quick Serve Macaroni,Pack,Hong Kong,3,,3.7004581151832467,1.0,3.8018248175182485,1
1531,1049,Mr. Noodles,Bowl Beef Simulated Flavor,Bowl,Canada,2,,3.6706860706860707,1.0,2.2439024390243905,0
1532,1048,Ottogi,Cheese Bokki,Cup,South Korea,3.5,,3.4984999999999995,0.0,3.7905537459283383,1
1533,1047,New Touch,Yakisoba Noodle,Tray,Japan,4,,3.545138888888889,0.0,3.981605113636364,1
1534,1046,Myojo,Stir Fry Noodles Japanese Style Noodles With Sauce,Pack,USA,4,,3.7004581151832467,1.0,3.457043343653251,0
1535,1045,Nissin,Chow Mein Chicken,Tray,USA,3.5,,3.545138888888889,0.0,3.457043343653251,0
1536,1044,Nongshim,Shin Ramyun Noodle Spicy Mushroom,Bowl,China,3.25,,3.6706860706860707,1.0,3.4218934911242602,0
1537,1043,Chewy,Rice Vermicelli Satay Chicken,Pack,China,3,,3.7004581151832467,1.0,3.4218934911242602,0
1538,1042,Nongshim,Potato Pork Ramyun,Pack,China,5,,3.7004581151832467,1.0,3.4218934911242602,0
1539,1041,Ko-Lee,Instant Noodles Super Chow Mein,Pack,UK,4,,3.7004581151832467,1.0,2.9971014492753625,0
1540,1040,Western Family,Instant Noodles Vegetable Flavour,Pack,Canada,1,,3.7004581151832467,1.0,2.2439024390243905,0
1541,1039,Maruchan,Bowl Hot & Spicy Shrimp Flavor Ramen Noodles With Vegetables,Bowl,USA,4.25,,3.6706860706860707,1.0,3.457043343653251,0
1542,1038,Itomen,Chanponmen,Pack,Japan,4.25,,3.7004581151832467,1.0,3.981605113636364,1
1543,1037,Emart,Dare You Habanero Jjamppong,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1
1544,1036,Golden Wheat,Korean Style Spicy Shrimp Noodle Soup,Bowl,China,3.5,,3.6706860706860707,1.0,3.4218934911242602,0
1545,1035,Wei Lih,Spicy Sichuan Flavor Instant Noodle,Bowl,Taiwan,3.5,,3.6706860706860707,1.0,3.665401785714286,1
1546,1034,Western Family,Instant Noodles In A Cup Spicy Chicken,Cup,Canada,2.25,,3.4984999999999995,0.0,2.2439024390243905,0
1547,1033,Nissin,King Cup Noodle BBQ Chicken & Onion,Cup,Japan,3.75,,3.4984999999999995,0.0,3.981605113636364,1
1548,1032,Mama,Authentic Thai Cuisine Pad Thai,Pack,Thailand,4,,3.7004581151832467,1.0,3.3848167539267022,0
1549,1031,HoMyeonDang,Premium Noodle House Don Ramyun,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1
1550,1030,Samyang Foods,60 Ingredients Assorted Vegetable SK Version,Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1
1551,1029,Samyang Foods,Nagasaki Crab Jjampong,Pack,South Korea,5,,3.7004581151832467,1.0,3.7905537459283383,1
1552,1028,Samyang Foods,Buldalk Bokkeummyeon (Hot Fried Chicken Ramyun),Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1
1553,1027,Samyang Foods,Yukgaejang Beef Ramyun,Bowl,South Korea,4,,3.6706860706860707,1.0,3.7905537459283383,1
1554,1026,Samyang Foods,Bajirak Kalgugsu,Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1
1555,1025,Samyang Foods,Hot Chacharoni,Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1
1556,1024,HoMyeonDang,Premium Noodle House Tofu Fried Noodle,Pack,South Korea,3.5,,3.7004581151832467,1.0,3.7905537459283383,1
1557,1023,Samyang Foods,Samyang Ramyun,Pack,South Korea,4.5,,3.7004581151832467,1.0,3.7905537459283383,1
1558,1022,HoMyeonDang,Premuim Noodle House Crab Jjampong,Pack,South Korea,5,,3.7004581151832467,1.0,3.7905537459283383,1
1559,1021,Samyang Foods,Beef Flavor Ramyun (SK Version),Pack,South Korea,4.25,,3.7004581151832467,1.0,3.7905537459283383,1
1560,1020,Samyang Foods,Nagasaki Jjampong,Bowl,South Korea,4.75,,3.6706860706860707,1.0,3.7905537459283383,1
1561,1019,Samyang Foods,Kimchi Ramyun (SK Version),Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1
1562,1018,Samyang Foods,Ganjjampong,Pack,South Korea,4.25,,3.7004581151832467,1.0,3.7905537459283383,1
1563,1017,Samyang Foods,Sutah (SK Version),Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1
1564,1016,Nissin,Big Cup Noodles Habanero Lime Chicken Flavor Ramen Noodle Soup,Cup,USA,3.5,,3.4984999999999995,0.0,3.457043343653251,0
1565,1015,Tradition,Oriental Style Ramen Noodle Soup,Pack,USA,2.75,,3.7004581151832467,1.0,3.457043343653251,0
1566,1014,Nissin,King Spa Oh Peperoncino Spaghetti (日清生タイプSpa王 ペペロンチーノ),Bowl,Japan,4.25,,3.6706860706860707,1.0,3.981605113636364,1
1567,1013,Vina Acecook,Oh! Ricey Hủ Tiếu Sườn Heo (Pork Spareribs Flavour),Pack,Vietnam,3.5,,3.7004581151832467,1.0,3.187962962962963,0
1568,1012,Unox,Good Noodles Oosterse Kip (Oriental Chicken),Pack,Holland,3.5,,3.7004581151832467,1.0,3.5625,0
1569,1011,Maruchan,Bowl Hot & Spicy Chicken Flavor Ramen Noodles With Vegetables,Bowl,USA,4,,3.6706860706860707,1.0,3.457043343653251,0
1570,1010,Golden Wheat,Korean Style Spicy Beef Noodle Soup,Bowl,China,3.75,,3.6706860706860707,1.0,3.4218934911242602,0
1571,1009,Western Family,Instant Noodles In A Cup Oriental,Cup,Canada,2,,3.4984999999999995,0.0,2.2439024390243905,0
1572,1008,Ottogi,Sesame Flavor Noodle Bowl,Bowl,South Korea,3.5,,3.6706860706860707,1.0,3.7905537459283383,1
1573,1007,Nissin,Demae Ramen Sesame Oil Flavour Noodles With Soup Base,Bowl,Hong Kong,4.5,,3.6706860706860707,1.0,3.8018248175182485,1
1574,1006,Amino,Barszcz czerwony (Borscht),Pack,Poland,4,,3.7004581151832467,1.0,3.625,0
1575,1005,Four Seas,Chicken Flavour,Bowl,China,2.75,,3.6706860706860707,1.0,3.4218934911242602,0
1576,1004,Wai Wai,Artificial Pork Flavour,Pack,Thailand,3,,3.7004581151832467,1.0,3.3848167539267022,0
1577,1003,Nissin,Chow Mein Spicy Teriyaki Beef,Tray,USA,4.5,,3.545138888888889,0.0,3.457043343653251,0
1578,1002,Mr. Noodles,Bowl Spicy Chicken Simulated Flavour,Bowl,Canada,2,,3.6706860706860707,1.0,2.2439024390243905,0
1579,1001,Paldo,ДОШИРАК (Dosirac) Beef Flavor,Pack,South Korea,3.5,,3.7004581151832467,1.0,3.7905537459283383,1
1580,1000,Maruchan,Yakisoba Beef Taco Flavor,Tray,USA,4.25,,3.545138888888889,0.0,3.457043343653251,0
1581,999,Pot Noodle,Tony's Doner Kebab,Cup,UK,1.5,,3.4984999999999995,0.0,2.9971014492753625,0
1582,998,Nongshim,Shin Ramyun Black Spicy Beef,Cup,South Korea,4.5,,3.4984999999999995,0.0,3.7905537459283383,1
1583,997,Sakurai Foods,Miso Stew Instant Udon (Winter),Pack,Japan,4.25,,3.7004581151832467,1.0,3.981605113636364,1
1584,996,Maruchan,Bowl Chicken Flavor,Bowl,USA,4,,3.6706860706860707,1.0,3.457043343653251,0
1585,995,Ko-Lee,Instant Noodles Beef,Pack,UK,3,,3.7004581151832467,1.0,2.9971014492753625,0
1586,994,Wai Wai,Tom Yum Shrimp Flavour,Pack,Thailand,3.25,,3.7004581151832467,1.0,3.3848167539267022,0
1587,993,Unox,Sate,Pack,Holland,3.5,,3.7004581151832467,1.0,3.5625,0
1588,992,Prima Taste,Singapore Laksa La Mian,Pack,Singapore,5,2013 #1,3.7004581151832467,1.0,4.126146788990826,1
1589,991,Prima Taste,Singapore Curry La Mian,Pack,Singapore,5,2013 #2,3.7004581151832467,1.0,4.126146788990826,1
1590,990,Nissin,Pan Asian Kitchen Spicy Pad Thai,Tray,USA,2.75,,3.545138888888889,0.0,3.457043343653251,0
1591,989,GS25,Gonghwachun Jjamppong,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1
1592,988,Amino,Ogorkowa,Pack,Poland,3.25,,3.7004581151832467,1.0,3.625,0
1593,987,Trident,Singapore Soft Noodles,Pack,Australia,2.75,,3.7004581151832467,1.0,3.1386363636363637,0
1594,986,Paldo,Jong-Gah-Jip Kimchi Ramen,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1
1595,985,Ko-Lee,Go Noodles Thai Hot & Spicy Tom Yum,Cup,UK,1,,3.4984999999999995,0.0,2.9971014492753625,0
1596,984,Sun Noodle,Ramen Shoyu Flavor,Tray,USA,5,,3.545138888888889,0.0,3.457043343653251,0
1597,983,Sun Noodle,Tantanmen Spicy Sesame (Mild),Tray,USA,3.75,,3.545138888888889,0.0,3.457043343653251,0
1598,982,Sun Noodle,Ramen Miso Flavor,Tray,USA,5,,3.545138888888889,0.0,3.457043343653251,0
1599,981,S&S,Saimin,Pack,USA,4,,3.7004581151832467,1.0,3.457043343653251,0
1600,980,Sun Noodle,Cold Ramen Soy Sauce Vinaigrette,Tray,USA,4,,3.545138888888889,0.0,3.457043343653251,0
1601,979,Sun Noodle,Nama Soba Buckwheat Noodle,Tray,USA,4,,3.545138888888889,0.0,3.457043343653251,0
1602,978,Sun Noodle,Ramen Pork Flavor,Tray,USA,5,,3.545138888888889,0.0,3.457043343653251,0
1603,977,Sun Noodle,Yakisoba,Pack,USA,4.5,,3.7004581151832467,1.0,3.457043343653251,0
1604,976,Nissin,Donbei Tensoba,Bowl,Japan,4,,3.6706860706860707,1.0,3.981605113636364,1
1605,975,Ottogi,Spaghetti Ramen,Bowl,South Korea,4.5,,3.6706860706860707,1.0,3.7905537459283383,1
1606,974,Pot Noodle,Chilli Beef Flavour,Cup,UK,2.25,,3.4984999999999995,0.0,2.9971014492753625,0
1607,973,Annie Chun's,Ramen House Spicy Chicken Ramen,Pack,USA,4,,3.7004581151832467,1.0,3.457043343653251,0
1608,972,Springlife,Spinach With Organic Noodles,Pack,China,3,,3.7004581151832467,1.0,3.4218934911242602,0
1609,971,Annie Chun's,Soup Bowl Chinese Chicken,Bowl,USA,4.25,,3.6706860706860707,1.0,3.457043343653251,0
1610,970,Annie Chun's,Noodle Express Spicy Szechuan,Tray,USA,2,,3.545138888888889,0.0,3.457043343653251,0
1611,969,Annie Chun's,Soup Bowl Vietnamese Pho,Bowl,USA,4,,3.6706860706860707,1.0,3.457043343653251,0
1612,968,Annie Chun's,Noodle Express Teriyaki,Tray,USA,3,,3.545138888888889,0.0,3.457043343653251,0
1613,967,Annie Chun's,Soup Bowl South Korean Kimchi,Bowl,USA,4.5,,3.6706860706860707,1.0,3.457043343653251,0
1614,966,Annie Chun's,Ramen House Spring Vegetable Ramen,Pack,USA,4,,3.7004581151832467,1.0,3.457043343653251,0
1615,965,Annie Chun's,Noodle Express Chinese Chow Mein,Tray,USA,3.75,,3.545138888888889,0.0,3.457043343653251,0
1616,964,Nissin,Raoh Backfat Rich Soy Sauce Flavor,Bowl,Japan,5,,3.6706860706860707,1.0,3.981605113636364,1
1617,963,Pot Noodle,Mr. Chu’s Golden Noodle No. 7 Sticky Rib,Cup,UK,3.25,,3.4984999999999995,0.0,2.9971014492753625,0
1618,962,Nongshim,Bowl Noodle Soup Spicy Seafood Flavor (New Version),Bowl,USA,4.25,,3.6706860706860707,1.0,3.457043343653251,0
1619,961,Trident,Chow Mein Soft Noodles,Pack,Australia,2.75,,3.7004581151832467,1.0,3.1386363636363637,0
1620,960,Nissin,Bowl Noodles Hot & Spicy Super Picante,Bowl,USA,3.25,,3.6706860706860707,1.0,3.457043343653251,0
1621,959,Sakurai Foods,ARCHE Naturküche Ramen Mit Ingwer,Pack,Japan,3.25,,3.7004581151832467,1.0,3.981605113636364,1
1622,958,Sakurai Foods,Soy Sauce Ramen,Bowl,Japan,4.25,,3.6706860706860707,1.0,3.981605113636364,1
1623,957,Sakurai Foods,100% Vegetarian Soy Sauce Flavor,Pack,Japan,4.25,,3.7004581151832467,1.0,3.981605113636364,1
1624,956,Sakurai Foods,Sesame Noodles,Pack,Japan,5,,3.7004581151832467,1.0,3.981605113636364,1
1625,955,Sakurai Foods,Miso Ramen,Bowl,Japan,4,,3.6706860706860707,1.0,3.981605113636364,1
1626,954,Sakurai Foods,ARCHE Naturküche Japanische Nudelsuppe,Pack,Japan,3.25,,3.7004581151832467,1.0,3.981605113636364,1
1627,953,Sakurai Foods,Soy Sauce Ramen,Pack,Japan,4.75,,3.7004581151832467,1.0,3.981605113636364,1
1628,952,Pot Noodle,Sweet & Spicy,Cup,UK,3.5,,3.4984999999999995,0.0,2.9971014492753625,0
1629,951,Vifon,Pomidorowa (Mild Tomato),Pack,Poland,4,,3.7004581151832467,1.0,3.625,0
1630,950,Ottogi,Kiss Myon,Cup,South Korea,3.75,,3.4984999999999995,0.0,3.7905537459283383,1
1631,949,Ko-Lee,Instant Noodles Chicken ,Pack,UK,3.5,,3.7004581151832467,1.0,2.9971014492753625,0
1632,948,Trident,Hot & Spicy 2 Minute Noodles,Pack,Australia,3.5,,3.7004581151832467,1.0,3.1386363636363637,0
1633,947,Maruchan,Yakisoba Jalapeno Cheddar,Tray,USA,4,,3.545138888888889,0.0,3.457043343653251,0
